sim_id,z,tier,payout_per_ha,total_claims_php,loss_ratio
2403,0.056506858251019365,none,0,0,0
2404,-0.5310762895818771,none,0,0,0
2405,-0.08089878437695018,none,0,0,0
2406,0.1607555866713811,none,0,0,0
2407,-0.10214056466363448,none,0,0,0
2408,-0.3547499697860711,none,0,0,0
2409,-0.47122734709336833,none,0,0,0
2410,0.03404417736161168,none,0,0,0
2411,-0.20072120735676582,none,0,0,0
2412,-0.5444486287692738,none,0,0,0
2413,0.3773622696455367,none,0,0,0
2414,0.40372816058044597,none,0,0,0
2415,0.1702369375430318,none,0,0,0
2416,-1.1010799212207238,mild,18000,180000000,1.1131725417439704
2417,0.40246969929109533,none,0,0,0
2418,0.4258161772109462,none,0,0,0
2419,-0.28312871886238333,none,0,0,0
2420,0.5536320721155561,none,0,0,0
2421,1.2643562324770858,none,0,0,0
2422,0.32780246319462936,none,0,0,0
2423,0.7651063733093955,none,0,0,0
2424,1.282573458810245,none,0,0,0
2425,1.6588869338293433,none,0,0,0
2426,-0.48072981313491076,none,0,0,0
2427,-0.4078345145870869,none,0,0,0
2428,-0.32891879172908184,none,0,0,0
2429,1.1010765878506168,none,0,0,0
2430,0.5817179607827175,none,0,0,0
2431,0.9577792027573633,none,0,0,0
2432,0.30142180433735893,none,0,0,0
2433,-0.2884610635730851,none,0,0,0
2434,-1.456151587893586,mild,18000,180000000,1.1131725417439704
2435,-1.7046515406621876,moderate,36000,360000000,2.226345083487941
2436,2.011221191295535,none,0,0,0
2437,0.003961332452768252,none,0,0,0
2438,0.5582219065688224,none,0,0,0
2439,0.6944936856008069,none,0,0,0
2440,1.446321236788315,none,0,0,0
2441,0.6334687433595244,none,0,0,0
2442,0.026370336960499167,none,0,0,0
2443,0.7428755161545478,none,0,0,0
2444,0.34730339212732564,none,0,0,0
2445,-0.6286549259093046,none,0,0,0
2446,0.9584919262989263,none,0,0,0
2447,0.16444135014375896,none,0,0,0
2448,-0.03470590096303201,none,0,0,0
2449,-0.9207438153744392,none,0,0,0
2450,1.1480551496372091,none,0,0,0
2451,-0.3898801100296357,none,0,0,0
2452,-0.09926326327738808,none,0,0,0
2453,-0.027966062367214845,none,0,0,0
2454,-0.05698888487062009,none,0,0,0
2455,0.5556590167484423,none,0,0,0
2456,0.9019238389935178,none,0,0,0
2457,0.5366230882340374,none,0,0,0
2458,-1.471186138264839,mild,18000,180000000,1.1131725417439704
2459,-2.4093594082685703,moderate,36000,360000000,2.226345083487941
2460,-0.36501737777953824,none,0,0,0
2461,-0.1812684846341658,none,0,0,0
2462,-0.14906294266081083,none,0,0,0
2463,-1.3927146938594055,mild,18000,180000000,1.1131725417439704
2464,-0.6793592443782768,none,0,0,0
2465,-1.8191179686139656,moderate,36000,360000000,2.226345083487941
2466,2.638982218482146,none,0,0,0
2467,0.5466082782182445,none,0,0,0
2468,-0.006153938929407707,none,0,0,0
2469,-1.8901394678582952,moderate,36000,360000000,2.226345083487941
2470,-0.2667833711651743,none,0,0,0
2471,0.8204310101973177,none,0,0,0
2472,0.7781935400496044,none,0,0,0
2473,0.45409202352256317,none,0,0,0
2474,1.4100521730516784,none,0,0,0
2475,-1.8110641050964817,moderate,36000,360000000,2.226345083487941
2476,-1.1024517410869894,mild,18000,180000000,1.1131725417439704
2477,-0.019167871316881604,none,0,0,0
2478,0.14930371968004402,none,0,0,0
2479,-0.5324318702649353,none,0,0,0
2480,1.197846126203553,none,0,0,0
2481,-2.0425957688946985,moderate,36000,360000000,2.226345083487941
2482,-1.0143108648132806,mild,18000,180000000,1.1131725417439704
2483,1.6039182213831846,none,0,0,0
2484,0.8923500341570261,none,0,0,0
2485,-1.5177055616379649,moderate,36000,360000000,2.226345083487941
2486,0.8235282761521436,none,0,0,0
2487,0.36556224800849874,none,0,0,0
2488,-1.3309216683098917,mild,18000,180000000,1.1131725417439704
2489,0.3595761544676999,none,0,0,0
2490,0.8929946099886928,none,0,0,0
2491,-0.9950989958993138,none,0,0,0
2492,0.5196719225857904,none,0,0,0
2493,-1.2357334482832905,mild,18000,180000000,1.1131725417439704
2494,0.5297268743220733,none,0,0,0
2495,-0.9830417209559358,none,0,0,0
2496,-0.37574548425424914,none,0,0,0
2497,-1.0417353844998947,mild,18000,180000000,1.1131725417439704
2498,0.6976673574301694,none,0,0,0
2499,-0.14444880341936064,none,0,0,0
2500,0.4985433971392938,none,0,0,0
2501,0.6173367098767943,none,0,0,0
2502,-0.0045411414755143235,none,0,0,0
2503,-0.09125636008977543,none,0,0,0
2504,0.3999593748153365,none,0,0,0
2505,0.5889016565491084,none,0,0,0
2506,-0.01687803938681358,none,0,0,0
2507,0.4187041820886328,none,0,0,0
2508,0.8007279645248379,none,0,0,0
2509,0.6798931038278636,none,0,0,0
2510,1.3096639225395392,none,0,0,0
2511,-1.891214478869081,moderate,36000,360000000,2.226345083487941
2512,0.3449073346689534,none,0,0,0
2513,0.15476265664461555,none,0,0,0
2514,-0.7664417319255651,none,0,0,0
2515,-0.752915043322023,none,0,0,0
2516,0.5242706756543649,none,0,0,0
2517,-0.3554252979002452,none,0,0,0
2518,-0.2602664971211088,none,0,0,0
2519,0.5072081100317669,none,0,0,0
2520,1.1432052105516322,none,0,0,0
2521,2.0668175182942017,none,0,0,0
2522,0.7698663430853766,none,0,0,0
2523,2.001997945506766,none,0,0,0
2524,1.2716209087277655,none,0,0,0
2525,0.3335202458502978,none,0,0,0
2526,0.2540726760905287,none,0,0,0
2527,1.9309142721279184,none,0,0,0
2528,-1.012929867412,mild,18000,180000000,1.1131725417439704
2529,0.06444444039320754,none,0,0,0
2530,0.192373891357855,none,0,0,0
2531,-2.340024462604727,moderate,36000,360000000,2.226345083487941
2532,-0.35176590103224176,none,0,0,0
2533,0.3465909386823911,none,0,0,0
2534,-2.8289410587064445,severe,60000,600000000,3.7105751391465676
2535,0.36787270358452356,none,0,0,0
2536,-0.28548406611843696,none,0,0,0
2537,0.442733260452948,none,0,0,0
2538,0.7176711300458601,none,0,0,0
2539,1.4238950863260926,none,0,0,0
2540,-1.6853911561373334,moderate,36000,360000000,2.226345083487941
2541,0.041729316232074785,none,0,0,0
2542,-0.632943830350313,none,0,0,0
2543,0.030099246431859225,none,0,0,0
2544,-0.12914357606538732,none,0,0,0
2545,-1.175899285732672,mild,18000,180000000,1.1131725417439704
2546,-1.8068193801989927,moderate,36000,360000000,2.226345083487941
2547,2.120313724500777,none,0,0,0
2548,-1.3244056833611748,mild,18000,180000000,1.1131725417439704
2549,0.27502159326616565,none,0,0,0
2550,-1.108863183266203,mild,18000,180000000,1.1131725417439704
2551,1.5077405049381374,none,0,0,0
2552,-1.767298779664446,moderate,36000,360000000,2.226345083487941
2553,-0.88859227384864925,none,0,0,0
2554,-1.2190513866159827,mild,18000,180000000,1.1131725417439704
2555,0.050281366276989606,none,0,0,0
2556,-0.4908129515366463,none,0,0,0
2557,2.385059958466305,none,0,0,0
2558,-0.004388126970782117,none,0,0,0
2559,1.3316903554612756,none,0,0,0
2560,0.8208086691266541,none,0,0,0
2561,0.6856790305252218,none,0,0,0
2562,0.5158809478760377,none,0,0,0
2563,0.2738018471904343,none,0,0,0
2564,-0.7133359092341415,none,0,0,0
2565,-0.34304414509059145,none,0,0,0
2566,0.468979532578923,none,0,0,0
2567,-2.4758325160336807,moderate,36000,360000000,2.226345083487941
2568,-1.8554412884729943,moderate,36000,360000000,2.226345083487941
2569,-0.42050791789337916,none,0,0,0
2570,-1.8660375672141782,moderate,36000,360000000,2.226345083487941
2571,0.11350470073920184,none,0,0,0
2572,0.47001867712353157,none,0,0,0
2573,0.8845941601332314,none,0,0,0
2574,1.1136099929301768,none,0,0,0
2575,0.5668504293216188,none,0,0,0
2576,0.5460228426112853,none,0,0,0
2577,0.23984260522916032,none,0,0,0
2578,0.03413534382308377,none,0,0,0
2579,-0.8080912193001865,none,0,0,0
2580,2.2276323232279167,none,0,0,0
2581,-0.7925241287134549,none,0,0,0
2582,1.6972805323519211,none,0,0,0
2583,0.9389248072904748,none,0,0,0
2584,2.0352949582880426,none,0,0,0
2585,0.7316263865283029,none,0,0,0
2586,-0.41984734059537493,none,0,0,0
2587,-0.3097435068510991,none,0,0,0
2588,-1.3606764744663145,mild,18000,180000000,1.1131725417439704
2589,1.0377143103845778,none,0,0,0
2590,0.04621782728373655,none,0,0,0
2591,-0.057773355276756734,none,0,0,0
2592,0.07673907069970094,none,0,0,0
2593,-0.6336411641062578,none,0,0,0
2594,-0.4234134621289833,none,0,0,0
2595,0.7766910070435168,none,0,0,0
2596,1.3109072364656058,none,0,0,0
2597,0.058301306267633614,none,0,0,0
2598,0.24539835725944228,none,0,0,0
2599,0.23232471837711416,none,0,0,0
2600,0.1887758997254647,none,0,0,0
2601,-0.24181588798551923,none,0,0,0
2602,0.572136317124428,none,0,0,0
2603,0.705791797687352,none,0,0,0
2604,0.20489960399403243,none,0,0,0
2605,0.5521033801116518,none,0,0,0
2606,-0.5688713103577778,none,0,0,0
2607,0.19271775559888246,none,0,0,0
2608,0.6213472216109752,none,0,0,0
2609,-0.10721561163254013,none,0,0,0
2610,-0.12407591955807677,none,0,0,0
2611,-0.46502184685462356,none,0,0,0
2612,0.5734077624869374,none,0,0,0
2613,0.25493608171792864,none,0,0,0
2614,2.6721442012039236,none,0,0,0
2615,-0.13449501766212402,none,0,0,0
2616,0.11157406182590573,none,0,0,0
2617,-1.0100026872849346,mild,18000,180000000,1.1131725417439704
2618,0.8878798013160485,none,0,0,0
2619,-0.3072175591389821,none,0,0,0
2620,0.13316499263637638,none,0,0,0
2621,0.9453263696804024,none,0,0,0
2622,1.5256867298490395,none,0,0,0
2623,-0.24745056819414368,none,0,0,0
2624,-0.3566037011043103,none,0,0,0
2625,0.20796840756995288,none,0,0,0
2626,1.2092533474454488,none,0,0,0
2627,0.11655888707420639,none,0,0,0
2628,0.19206619344092857,none,0,0,0
2629,0.7866161094924435,none,0,0,0
2630,0.739840689710885,none,0,0,0
2631,1.0866920314483393,none,0,0,0
2632,-1.9528072996948624,moderate,36000,360000000,2.226345083487941
2633,-1.182426826524539,mild,18000,180000000,1.1131725417439704
2634,-1.1806784779190274,mild,18000,180000000,1.1131725417439704
2635,0.3769811018760656,none,0,0,0
2636,-1.3567910406832655,mild,18000,180000000,1.1131725417439704
2637,-0.22860827167564976,none,0,0,0
2638,0.42325656490468216,none,0,0,0
2639,1.94090825966462,none,0,0,0
2640,-0.2410193480673384,none,0,0,0
2641,-0.020970571930492076,none,0,0,0
2642,0.2356470562969844,none,0,0,0
2643,-0.5953448156135268,none,0,0,0
2644,-3.199558433755786,severe,60000,600000000,3.7105751391465676
2645,1.5112784716270993,none,0,0,0
2646,-0.3435870034827674,none,0,0,0
2647,-0.7169291152980694,none,0,0,0
2648,0.28790914729748107,none,0,0,0
2649,-0.6174727562443248,none,0,0,0
2650,0.9201674069124552,none,0,0,0
2651,-0.45410066523551823,none,0,0,0
2652,0.8557613245046853,none,0,0,0
2653,-0.23354283758882788,none,0,0,0
2654,-0.9783714788979543,none,0,0,0
2655,0.7372159635338835,none,0,0,0
2656,2.441603624680464,none,0,0,0
2657,-0.992492651489919,none,0,0,0
2658,-0.44073614450533255,none,0,0,0
2659,-1.1693875322977383,mild,18000,180000000,1.1131725417439704
2660,1.5919879894503843,none,0,0,0
2661,0.12727471672097473,none,0,0,0
2662,-2.3270986555714863,moderate,36000,360000000,2.226345083487941
2663,-2.1967749173273172,moderate,36000,360000000,2.226345083487941
2664,0.9391652644284576,none,0,0,0
2665,0.29916215557266745,none,0,0,0
