"sim_id","n_events","loss","param_mult","loss_total"
227,3,28380.3408337852,0.592062866713311,16802.9459523517
228,0,0,1.15465277546047,0
229,0,0,0.238571794403568,0
230,4,2.49641926306706,0.397692438764595,0.99280706490805
231,1,24201.7065479231,0.322583594060792,7807.07348063362
232,0,0,2.34791439470651,0
233,6,55.9541168281974,2.89713717647204,162.106752039631
234,5,315.954506870131,0.126801858589827,40.0636187009649
235,0,0,0.369510112784446,0
236,19,422.669141891679,1.49800685517216,633.161272023471
237,4,137.870988718979,0.435651347091539,60.0636819602655
238,1,4.291792142597,0.478100249308133,2.05190689335431
239,10,8850.68584806884,1.53624366746499,13596.8100868178
240,0,0,1.02854217969208,0
241,1,9.65352049112715,1.37497206745364,13.2733210278912
242,0,0,0.138833004549377,0
243,8,100.938700782566,0.799248341393591,80.6750891828901
244,0,0,1.48952646013334,0
245,6,65.6568363513817,0.175483410082471,11.5216855381672
246,2,17.6611360123301,1.25045882151475,22.08452332459
247,8,149.942426081316,0.132037410660341,19.7980096879065
248,0,0,0.457867262162455,0
249,15,293.739617115654,1.46984644239424,431.752131207689
250,4,2589.48120657184,0.464846854949477,1203.7121948257
251,1,9623.31464374256,0.296840388521313,2856.58845771138
252,6,64.0724966830215,2.89900938370068,185.74676912121
253,9,256.735357436322,0.462740935970158,118.801959596717
254,0,0,0.293387710285689,0
255,12,589.325341652086,1.18256285983921,696.91426139981
256,0,0,2.39942734456242,0
257,6,101.554808440745,0.140700398910386,14.2888020588807
258,0,0,0.895855982931335,0
259,2,16.424164762397,1.29583355823234,21.2829838650512
260,0,0,0.389587339002793,0
261,9,171.584635771936,3.33575818989517,572.364854036417
262,3,4.52957798438845,0.233449505428555,1.05742774025555
263,9,303.572830117377,1.18301737030514,359.131931181549
264,5,126.868698646667,0.754898376968252,95.7729746964435
265,8,36.688458461674,0.601273631746461,22.0598026624299
266,0,0,0.500272666195561,0
267,10,52.306133309108,2.48095470269309,129.769147412923
268,6,352.183676704928,1.73045054082893,609.436433825163
269,0,0,1.01178330405094,0
270,0,0,0.808868455433915,0
271,4,37.2706142859415,0.454950009894113,16.9562663381488
272,15,2469.63258219189,0.501623852932571,1238.82661120691
273,0,0,0.488577406416352,0
274,0,0,1.40860509389726,0
275,8,177.749123306433,0.275193453263443,48.9153950572468
276,4,48.2166219346355,0.824651349562178,39.7619023497265
277,6,13.8962201329367,0.175483410082471,2.43855609618443
278,8,62.1492299997722,1.51045841625101,93.8738275166758
279,8,378.354920507691,0.290416931005221,109.880674844568
280,0,0,0.920299154549779,0
281,10,151.925288176728,2.07497774362504,315.24159166053
282,9,332.224446386573,0.575215340343733,191.100597998761
283,7,2087.99047752637,0.271512086325788,566.914650781562
284,3,7138.79296341855,1.31440807872259,9383.28714344534
285,0,0,0.834962646885377,0
286,0,0,0.416062822486942,0
287,0,0,0.185799936807934,0
288,3,634.216296223122,0.365529556408616,231.824801425553
289,10,9942.06150853126,2.89713717647204,28803.5160071376
290,8,732.27554687433,0.592062866713311,433.553159506474
291,0,0,0.916719388847085,0
